chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
1	19	13	NKO	ὅτι	hoti	G3754G	CONJ	ὅτι	that/since	that	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	19	14	NKO	καὶ	kai	G2532	CONJ	καί	and	even	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	19	15	NKO	σεαυτόν	seauton	G4771	F-2ASM	σεαυτοῦ	yourself	yourself	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	19	16	NKO	μοι	moi	G3165	P-1DS	ἐγώ	I/we	to me	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	19	17	NKO	προσοφείλεις.	prosopheileis	G4359	V-PAI-2S	προσοφείλω	to owe besides	you owe also.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	20	1	NKO	ναί,	nai	G3483	PRT	ναί	yes	Yes,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	20	2	NKO	ἀδελφέ,	adelphe	G0080	N-VSM	ἀδελφός	brother	brother,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	20	3	NKO	ἐγώ	egō	G1473	P-1NS	ἐγώ	I/we	I myself	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	20	4	NKO	σου	sou	G4771	P-2GS	σύ	you	from you	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	20	5	NKO	ὀναίμην	onaimēn	G3685	V-2ADO-1S	ὀνίνημι	to have joy	I would have profit	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	20	6	NKO	ἐν	en	G1722	PREP	ἐν	in/on/among	in	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	20	7	NKO	κυρίῳ·	kuriō	G2962G	N-DSM-T	κύριος	lord	[the] Lord;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	20	8	NKO	ἀνάπαυσόν	anapauson	G0373	V-AAM-2S	ἀναπαύω	to give rest	do refresh	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	20	9	NKO	μου	mou	G3165	P-1GS	ἐγώ	I/we	my	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	20	10	NKO	τὰ	ta	G3588	T-APN	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	20	11	NKO	σπλάγχνα	splagchna	G4698	N-APN	σπλάγχνον	affection/entrails	heart	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	20	12	NKO	ἐν	en	G1722	PREP	ἐν	in/on/among	in	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	20	13	N(K)O	Χριστῷ.¶	Christō	G5547	N-DSM-T	Χριστός	Christ	Christ.	NA28+NA27+Tyn+SBL+WH+Treg	
1	21	1	NKO	Πεποιθὼς	Pepoithōs	G3982	V-2RAP-NSM	πείθω	to persuade	Having been persuaded of	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	21	2	NKO	τῇ	tēa	G3588	T-DSF	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	21	3	NKO	ὑπακοῇ	hupakoēa	G5218	N-DSF	ὑπακοή	obedience	obedience	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	21	4	NKO	σου	sou	G4771	P-2GS	σύ	you	of you	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	21	5	NKO	ἔγραψά	egrapsa	G1125	V-2AAI-1S	γράφω	to write	I write	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	21	6	NKO	σοι	soi	G4771	P-2DS	σύ	you	to you	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	21	7	NKO	εἰδὼς	eidōs	G6063	V-RAP-NSM	εἴδω	to perceive	knowing	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	21	8	NKO	ὅτι	hoti	G3754G	CONJ	ὅτι	that/since	that	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	21	9	NKO	καὶ	kai	G2532	CONJ	καί	and	even	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	21	10	NKO	ὑπὲρ	huper	G5228	PREP	ὑπέρ	above/for	above	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	21	11	N(k)O	ἃ	ha	G3739	R-APN	ὅς, ἥ	which	what [things]	NA28+NA27+Tyn+SBL+WH+Treg	
1	21	12	NKO	λέγω	legō	G3004G	V-PAI-1S	λέγω	to speak	I say	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	21	13	NKO	ποιήσεις.	poiēseis	G4160G	V-FAI-2S	ποιέω	to do/make	you will do.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	22	1	NKO	ἅμα	hama	G0260	ADV	ἅμα	together	At the same time	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	22	2	NKO	δὲ	de	G1161	CONJ	δέ	but/and	now	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	22	3	NKO	καὶ	kai	G2532	CONJ	καί	and	also	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	22	4	NKO	ἑτοίμαζέ	hetoimaze	G2090	V-PAM-2S	ἑτοιμάζω	to make ready	do prepare	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	22	5	NKO	μοι	moi	G3165	P-1DS	ἐγώ	I/we	for me	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	22	6	NKO	ξενίαν·	xenian	G3578	N-ASF	ξενία	lodging	a lodging;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	22	7	NKO	ἐλπίζω	elpizō	G1679	V-PAI-1S	ἐλπίζω	to hope/expect	I hope	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	22	8	NKO	γὰρ	gar	G1063	CONJ	γάρ	for	for	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	22	9	NKO	ὅτι	hoti	G3754G	CONJ	ὅτι	that/since	that	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	22	10	NKO	διὰ	dia	G1223	PREP	διά	through/because of	through	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	22	11	NKO	τῶν	tōn	G3588	T-GPF	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	22	12	NKO	προσευχῶν	proseuchōn	G4335	N-GPF	προσευχή	prayer	prayers	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
