chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
4	8	6	NKO	δικαιοσύνης	dikaiosunēs	G1343	N-GSF	δικαιοσύνη	righteousness	of righteousness	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	7	NKO	στέφανος	stephanos	G4735	N-NSM	στέφανος	crown	crown	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	8	NKO	ὃν	hon	G3739	R-ASM	ὅς, ἥ	which	which	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	9	NKO	ἀποδώσει	apodōsei	G0591	V-FAI-3S	ἀποδίδωμι	to pay	will award	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	10	NKO	μοι	moi	G3165	P-1DS	ἐγώ	I/we	to me	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	11	NKO	ὁ	ho	G3588	T-NSM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	12	NKO	κύριος	kurios	G2962G	N-NSM-T	κύριος	lord	Lord	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	13	NKO	ἐν	en	G1722	PREP	ἐν	in/on/among	in	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	14	NKO	ἐκείνῃ	ekeinē	G1565	D-DSF	ἐκεῖνος	that	that [very]	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	15	NKO	τῇ	tēa	G3588	T-DSF	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	16	NKO	ἡμέρᾳ,	hēmera	G2250	N-DSF	ἡμέρα	day	day,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	17	NKO	ὁ	ho	G3588	T-NSM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	18	NKO	δίκαιος	dikaios	G1342	A-NSM	δίκαιος	just	righteous	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	19	NKO	κριτής·	kritēs	G2923	N-NSM	κριτής	judge	judge;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	20	NKO	οὐ	ou	G3756	PRT-N	οὐ	no	not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	21	NKO	μόνον	monon	G3441	A-ASN	μόνος	alone	only	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	22	NKO	δὲ	de	G1161	CONJ	δέ	but/and	however	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	23	NKO	ἐμοί,	emoi	G1473	P-1DS	ἐγώ	I/we	to me myself,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	24	NKO	ἀλλὰ	alla	G0235	CONJ	ἀλλά	but	but	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	25	NKO	καὶ	kai	G2532	CONJ	καί	and	also	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	26	NKO	πᾶσιν	pasin	G3956	A-DPM	πᾶς	all	to all	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	27	NKO	τοῖς	tois	G3588	T-DPM	ὁ	the/this/who	those	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	28	NKO	ἠγαπηκόσιν	ēgapēkosin	G0025	V-RAP-DPM	ἀγαπάω	to love	already loving	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	29	NKO	τὴν	tēn	G3588	T-ASF	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	30	NKO	ἐπιφάνειαν	epiphaneian	G2015	N-ASF	ἐπιφάνεια	appearing	appearing	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	8	31	NKO	αὐτοῦ.¶	autou	G0846	P-GSM	αὐτός	he/she/it/self	of Him.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	9	1	NKO	Σπούδασον	Spoudason	G4704	V-AAM-2S	σπουδάζω	be eager	do be diligent	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	9	2	NKO	ἐλθεῖν	elthein	G2064	V-2AAN	ἔρχομαι	to come/go	to come	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	9	3	NKO	πρός	pros	G4314	PREP	πρός	to/with	to	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	9	4	NKO	με	me	G3165	P-1AS	ἐγώ	I/we	me	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	9	5	NKO	ταχέως.	tacheōs	G5030	ADV	ταχέως	quickly	soon.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	10	1	NKO	Δημᾶς	Dēmas	G1214	N-NSM-P	Δημᾶς	Demas	Demas	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	10	2	NKO	γάρ	gar	G1063	CONJ	γάρ	for	for	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	10	3	NKO	με	me	G3165	P-1AS	ἐγώ	I/we	me	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	10	4	NK(o)	ἐγκατέλιπεν	egkatelipen	G1459	V-2AAI-3S	ἐγκαταλείπω	to leave behind	has deserted	NA28+NA27+SBL+Treg+TR+Byz	
4	10	5	NKO	ἀγαπήσας	agapēsas	G0025	V-AAP-NSM	ἀγαπάω	to love	having loved	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	10	6	NKO	τὸν	ton	G3588	T-ASM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	10	7	NKO	νῦν	nun	G3568	ADV	νῦν	now	present	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	10	8	NKO	αἰῶνα	aiōna	G0165G	N-ASM	αἰών	an age	age	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	10	9	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	10	10	NKO	ἐπορεύθη	eporeuthē	G4198	V-AOI-3S	πορεύω	to travel	he has gone	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	10	11	NKO	εἰς	eis	G1519	PREP	εἰς	toward	to	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	10	12	NKO	Θεσσαλονίκην·	Thessalonikēn	G2332	N-ASF-L	Θεσσαλονίκη	Thessalonica	Thessalonica;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
4	10	13	NKO	Κρήσκης	Krēskēs	G2913	N-NSM-P	Κρήσκης	Crescens	Crescens	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
