chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
16	18	13	NKO	τῷ	tō	G3588	T-DSN	ὁ	the/this/who	to the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	14	NKO	πνεύματι	pneumati	G4151G	N-DSN	πνεῦμα	spirit/breath	spirit	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	15	NKO	εἶπεν·	eipen	G2036	V-2AAI-3S	ἔπω, ἐρῶ, εἶπον	to say	he said;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	16	NKO	παραγγέλλω	parangellō	G3853	V-PAI-1S	παραγγέλλω	to order	I command	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	17	NKO	σοι	soi	G4771	P-2DS	σύ	you	you	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	18	NKO	ἐν	en	G1722	PREP	ἐν	in/on/among	in	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	19	k	τῷ	tō	G3588	T-DSN	ὁ	the/this/who	the	TR+Byz	
16	18	20	NKO	ὀνόματι	onomati	G3686	N-DSN	ὄνομα	name	name	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	21	NKO	Ἰησοῦ	Iēsou	G2424G	N-GSM-P	Ἰησοῦς	Jesus/Joshua	of Jesus	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	22	NKO	Χριστοῦ	Christou	G5547	N-GSM-T	Χριστός	Christ	Christ	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	23	NKO	ἐξελθεῖν	exelthein	G1831	V-2AAN	ἐξέρχομαι	to go out	to come out	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	24	NKO	ἀπ᾽	ap᾽	G0575	PREP	ἀπό	away from	from	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	25	NKO	αὐτῆς.	autēs	G0846	P-GSF	αὐτός	he/she/it/self	her.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	26	NKO	καὶ	kai	G2532	CONJ	καί	and	And	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	27	NKO	ἐξῆλθεν	exēlthen	G1831	V-2AAI-3S	ἐξέρχομαι	to go out	it came out	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	28	NKO	αὐτῇ	autēa	G0846	P-DSF	αὐτός	he/she/it/self	on [the] same	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	29	NKO	τῇ	tēa	G3588	T-DSF	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	18	30	NKO	ὥρᾳ.	hōra	G5610	N-DSF	ὥρα	hour	hour.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	1	NKO	ἰδόντες	idontes	G1492H	V-2AAP-NPM	εἴδω	to perceive	Having seen	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	2	NKO	δὲ	de	G1161	CONJ	δέ	but/and	now	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	3	NKO	οἱ	hoi	G3588	T-NPM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	4	NKO	κύριοι	kurioi	G2962H	N-NPM	κύριος	lord	masters	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	5	NKO	αὐτῆς	autēs	G0846	P-GSF	αὐτός	he/she/it/self	of her	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	6	NKO	ὅτι	hoti	G3754G	CONJ	ὅτι	that/since	that	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	7	NKO	ἐξῆλθεν	exēlthen	G1831	V-2AAI-3S	ἐξέρχομαι	to go out	was gone	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
16	19	8	NKO	ἡ	hē	G3588	T-NSF	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
