chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
6	42	45	NKO	τοῦ	tou	G3588	T-GSM	ὁ	the/this/who	of the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	46	NKO	ἀδελφοῦ	adelphou	G0080	N-GSM	ἀδελφός	brother	brother	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	47	NKO	σου	sou	G4771	P-2GS	σύ	you	of you	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	42	48	NKO	ἐκβαλεῖν.	ekbalein	G1544	V-2AAN	ἐκβάλλω	to expel	to cast out.	NA28+NA27+Tyn+SBL+WH+Treg«10+TR«10+Byz«10	
6	43	1	NKO	οὐ	ou	G3756	PRT-N	οὐ	no	No	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	43	2	NKO	γάρ	gar	G1063	CONJ	γάρ	for	for	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	43	3	NKO	ἐστιν	estin	G1510	V-PAI-3S	εἰμί	to be	there is	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	43	4	NKO	δένδρον	dendron	G1186	N-NSN	δένδρον	tree	tree	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	43	5	NKO	καλὸν	kalon	G2570G	A-NSN	καλός	good	good	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	43	6	NKO	ποιοῦν	poioun	G4160G	V-PAP-NSN	ποιέω	to do/make	producing	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	43	7	NKO	καρπὸν	karpon	G2590	N-ASM	καρπός	fruit	fruit	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	43	8	NKO	σαπρόν·	sapron	G4550	A-ASM	σαπρός	rotten	bad;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	43	9	NKO	οὐδὲ	oude	G3761	CONJ-N	οὐδέ	and not	nor	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	43	10	no	πάλιν	palin	G3825	ADV	πάλιν	again	again [is there]	NA28+NA27+Tyn+SBL+WH+Treg	
6	43	11	NKO	δένδρον	dendron	G1186	N-NSN	δένδρον	tree	a tree	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	43	12	NKO	σαπρὸν	sapron	G4550	A-NSN	σαπρός	rotten	bad	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
6	43	13	NKO	ποιοῦν	poioun	G4160G	V-PAP-NSN	ποιέω	to do/make	producing	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
