chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
1	6	10	NKO	ποιήσεις	poiēseis	G4160G	V-FAI-2S	ποιέω	to do/make	you will do	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	6	11	NKO	προπέμψας	propempsas	G4311	V-AAP-NSM	προπέμπω	to help on the way	having set forward	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	6	12	NKO	ἀξίως	axiōs	G0516	ADV	ἀξίως	appropriately	worthily	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	6	13	NKO	τοῦ	tou	G3588	T-GSM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	6	14	NKO	θεοῦ.	theou	G2316	N-GSM-T	θεός	God	of God.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	7	1	NKO	ὑπὲρ	huper	G5228	PREP	ὑπέρ	above/for	On behalf	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	7	2	NKO	γὰρ	gar	G1063	CONJ	γάρ	for	for	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	7	3	NKO	τοῦ	tou	G3588	T-GSN	ὁ	the/this/who	of the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	7	4	NKO	ὀνόματος	onomatos	G3686	N-GSN	ὄνομα	name	name	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	7	5	NKO	ἐξῆλθον	exēlthon	G1831	V-2AAI-3P	ἐξέρχομαι	to go out	they went forth	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	7	6	NKO	μηδὲν	mēden	G3367	A-ASN-N	μηδείς	nothing	nothing	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	7	7	NKO	λαμβάνοντες	lambanontes	G2983	V-PAP-NPM	λαμβάνω	to take	accepting	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	7	8	NKO	ἀπὸ	apo	G0575	PREP	ἀπό	away from	from	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	7	9	NKO	τῶν	tōn	G3588	T-GPM	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	7	10	N(k)O	ἐθνικῶν.	ethnikōn	G1482	A-GPM	ἐθνικός	Gentile-like	Gentile [people].	NA28+NA27+Tyn+SBL+WH+Treg	
1	8	1	NKO	ἡμεῖς	hēmeis	G3165	P-1NP	ἐγώ	I/we	We ourselves	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	8	2	NKO	οὖν	oun	G3767	CONJ	οὖν	therefore/then	therefore	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	8	3	NKO	ὀφείλομεν	opheilomen	G3784	V-PAI-1P	ὀφείλω	to owe	ought	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	8	4	N(k)O	ὑπολαμβάνειν	hupolambanein	G5274	V-PAN	ὑπολαμβάνω	to take up/suppose	to receive	NA28+NA27+Tyn+SBL+WH+Treg	
1	8	5	NKO	τοὺς	tous	G3588	T-APM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	8	6	NKO	τοιούτους	toioutous	G5108	D-APM	τοιοῦτος	such as this	such [men]	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	8	7	NKO	ἵνα	ina	G2443	CONJ	ἵνα	in order that/to	so that	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	8	8	NKO	συνεργοὶ	sunergoi	G4904	A-NPM	συνεργός	co-worker	fellow workers	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	8	9	NKO	γινώμεθα	ginōmetha	G1096	V-PNS-1P	γίνομαι	to be	we may be	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	8	10	NKO	τῇ	tēa	G3588	T-DSF	ὁ	the/this/who	in the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	8	11	NKO	ἀληθείᾳ.¶	alētheia	G0225	N-DSF	ἀλήθεια	truth	truth.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	9	1	NKO	Ἔγραψά	Egrapsa	G1125	V-2AAI-1S	γράφω	to write	I have written	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	9	2	no	τι	ti	G5100	X-ASN	τις	one	something	NA28+NA27+Tyn+SBL+WH+Treg	
1	9	3	NKO	τῇ	tēa	G3588	T-DSF	ὁ	the/this/who	to the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	9	4	NKO	ἐκκλησίᾳ·	ekklēsia	G1577	N-DSF	ἐκκλησία	assembly	church;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	9	5	NKO	ἀλλ᾽	all᾽	G0235	CONJ	ἀλλά	but	but	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	9	6	NKO	ὁ	ho	G3588	T-NSM	ὁ	the/this/who	the [one]	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	9	7	NKO	φιλοπρωτεύων	philoprōteuōn	G5383	V-PAP-NSM	φιλοπρωτεύω	to love to be first	loving to be first	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	9	8	NKO	αὐτῶν	autōn	G0846	P-GPM	αὐτός	he/she/it/self	among them	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	9	9	NKO	Διοτρέφης	Diotrephēs	G1361	N-NSM-P	Διοτρεφής	Diotrephes	Diotrephes	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	9	10	NKO	οὐκ	ouk	G3756	PRT-N	οὐ	no	not	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	9	11	NKO	ἐπιδέχεται	epidechetai	G1926	V-PNI-3S	ἐπιδέχομαι	to welcome	welcomes	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	9	12	NKO	ἡμᾶς.	hēmas	G3165	P-1AP	ἐγώ	I/we	us.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	1	NKO	διὰ	dia	G1223	PREP	διά	through/because of	Because of	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	2	NKO	τοῦτο,	touto	G3778	D-ASN	οὗτος	this/he/she/it	this,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	3	NKO	ἐὰν	ean	G1437	COND	ἐάν	if	if	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	4	NKO	ἔλθω,	elthō	G2064	V-2AAS-1S	ἔρχομαι	to come/go	I shall come,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	5	NKO	ὑπομνήσω	hupomnēsō	G5279	V-FAI-1S	ὑπομιμνήσκω	to remind	I will bring to remembrance	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	6	NKO	αὐτοῦ	autou	G0846	P-GSM	αὐτός	he/she/it/self	of him	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	7	NKO	τὰ	ta	G3588	T-APN	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	8	NKO	ἔργα	erga	G2041	N-APN	ἔργον	work	works	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	9	NKO	ἃ	ha	G3739	R-APN	ὅς, ἥ	which	which	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	10	NKO	ποιεῖ,	poiei	G4160G	V-PAI-3S	ποιέω	to do/make	he is doing,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	11	NKO	λόγοις	logois	G3056	N-DPM	λόγος	word	with words	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	12	NKO	πονηροῖς	ponērois	G4190	A-DPM	πονηρός	evil/bad	evil	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	13	NKO	φλυαρῶν	phluarōn	G5396	V-PAP-NSM	φλυαρέω	to talk nonsense	prating against	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
1	10	14	NKO	ἡμᾶς·	hēmas	G3165	P-1AP	ἐγώ	I/we	us;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
