chapter	verse	word	type	surface	translit	strongs	morph	lemma	gloss	translation	editions	alt
9	20	7	NKO	προσελθοῦσα	proselthousa	G4334	V-2AAP-NSF	προσέρχομαι	to come near/agree	having come up	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	20	8	NKO	ὄπισθεν	opisthen	G3693	PREP	ὄπισθεν	after	behind [Him]	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	20	9	NKO	ἥψατο	hēpsato	G0681	V-ADI-3S	ἅπτω	to kindle	she touched	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	20	10	NKO	τοῦ	tou	G3588	T-GSN	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	20	11	NKO	κρασπέδου	kraspedou	G2899	N-GSN	κράσπεδον	edge	fringe	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	20	12	NKO	τοῦ	tou	G3588	T-GSN	ὁ	the/this/who	of the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	20	13	NKO	ἱματίου	himatiou	G2440	N-GSN	ἱμάτιον	clothing	garment	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	20	14	NKO	αὐτοῦ.	autou	G0846	P-GSM	αὐτός	he/she/it/self	of Him.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	21	1	NKO	ἔλεγεν	elegen	G3004G	V-IAI-3S	λέγω	to speak	She was saying	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	21	2	NKO	γὰρ	gar	G1063	CONJ	γάρ	for	for	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	21	3	NKO	ἐν	en	G1722	PREP	ἐν	in/on/among	within	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	21	4	NKO	ἑαυτῇ·	he'autēa	G1438	F-3DSF	ἑαυτοῦ	my/your/him-self	herself;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	21	5	NKO	ἐὰν	ean	G1437	COND	ἐάν	if	If	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	21	6	NKO	μόνον	monon	G3441	A-ASN	μόνος	alone	only	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	21	7	NKO	ἅψωμαι	hapsōmai	G0681	V-AMS-1S	ἅπτω	to kindle	I shall touch	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	21	8	NKO	τοῦ	tou	G3588	T-GSN	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	21	9	NKO	ἱματίου	himatiou	G2440	N-GSN	ἱμάτιον	clothing	garment	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	21	10	NKO	αὐτοῦ,	autou	G0846	P-GSM	αὐτός	he/she/it/self	of Him,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	21	11	NKO	σωθήσομαι.¶	sōthēsomai	G4982	V-FPI-1S	σῴζω	to save	I will be healed.	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	22	1	NKO	Ὁ	Ho	G3588	T-NSM	ὁ	the/this/who	<the>	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	22	2	NKO	δὲ	de	G1161	CONJ	δέ	but/and	And	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	22	3	NKO	Ἰησοῦς	Iēsous	G2424G	N-NSM-P	Ἰησοῦς	Jesus/Joshua	Jesus	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	22	4	N(k)O	στραφεὶς	strapheis	G4762	V-2APP-NSM	στρέφω	to turn	having turned	NA28+NA27+Tyn+SBL+WH+Treg	
9	22	5	NKO	καὶ	kai	G2532	CONJ	καί	and	and	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	22	6	NKO	ἰδὼν	idōn	G1492H	V-2AAP-NSM	εἴδω	to perceive	having seen	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	22	7	NKO	αὐτὴν	autēn	G0846	P-ASF	αὐτός	he/she/it/self	her	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	22	8	NKO	εἶπεν·	eipen	G2036	V-2AAI-3S	ἔπω, ἐρῶ, εἶπον	to say	He said;	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	22	9	NKO	θάρσει	tharsei	G2293	V-PAM-2S	θαρσέω	take heart	Take courage	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	22	10	NKO	θύγατερ,	thugater	G2364	N-VSF	θυγάτηρ	daughter	daughter,	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
9	22	11	NKO	ἡ	hē	G3588	T-NSF	ὁ	the/this/who	the	NA28+NA27+Tyn+SBL+WH+Treg+TR+Byz	
